6,6,4,8,0,0,0,0,2,2,1,3,0.30619
6,6,6,6,0,0,0,0,2,2,2,2,0.375
6,6,8,4,0,0,0,0,2,2,3,1,0.30619
6,6,10,2,0,0,0,0,2,2,4,0,0.15309
6,8,2,12,0,0,0,0,2,3,0,5,0.098821
6,8,4,10,0,0,0,0,2,3,1,4,0.22097
6,8,6,8,0,0,0,0,2,3,2,3,0.3125
6,8,8,6,0,0,0,0,2,3,3,2,0.3125
6,8,10,4,0,0,0,0,2,3,4,1,0.22097
6,8,12,2,0,0,0,0,2,3,5,0,0.098821
6,10,2,14,0,0,0,0,2,4,0,6,0.060515
6,10,4,12,0,0,0,0,2,4,1,5,0.14823
6,10,6,10,0,0,0,0,2,4,2,4,0.23437
6,10,8,8,0,0,0,0,2,4,3,3,0.27063
6,10,10,6,0,0,0,0,2,4,4,2,0.23437
6,10,12,4,0,0,0,0,2,4,5,1,0.14823
6,10,14,2,0,0,0,0,2,4,6,0,0.060515
6,12,2,16,0,0,0,0,2,5,0,7,0.035801
6,12,4,14,0,0,0,0,2,5,1,6,0.094722
6,12,6,12,0,0,0,0,2,5,2,5,0.16406
6,12,8,10,0,0,0,0,2,5,3,4,0.2118
6,12,10,8,0,0,0,0,2,5,4,3,0.2118
6,12,12,6,0,0,0,0,2,5,5,2,0.16406
6,12,14,4,0,0,0,0,2,5,6,1,0.094722
6,12,16,2,0,0,0,0,2,5,7,0,0.035801
6,14,2,18,0,0,0,0,2,6,0,8,0.02067
6,14,4,16,0,0,0,0,2,6,1,7,0.058463
6,14,6,14,0,0,0,0,2,6,2,6,0.10937
6,14,8,12,0,0,0,0,2,6,3,5,0.15468
6,14,10,10,0,0,0,0,2,6,4,4,0.17294
6,14,12,8,0,0,0,0,2,6,5,3,0.15468
6,14,14,6,0,0,0,0,2,6,6,2,0.10937
6,14,16,4,0,0,0,0,2,6,7,1,0.058463
6,14,18,2,0,0,0,0,2,6,8,0,0.02067
8,2,2,8,0,0,0,0,3,0,0,3,0.125
8,2,4,6,0,0,0,0,3,0,1,2,0.21651
8,2,6,4,0,0,0,0,3,0,2,1,0.21651
8,2,8,2,0,0,0,0,3,0,3,0,0.125
8,4,2,10,0,0,0,0,3,1,0,4,0.125
8,4,4,8,0,0,0,0,3,1,1,3,0.25
8,4,6,6,0,0,0,0,3,1,2,2,0.30619
8,4,8,4,0,0,0,0,3,1,3,1,0.25
8,4,10,2,0,0,0,0,3,1,4,0,0.125
8,6,2,12,0,0,0,0,3,2,0,5,0.098821
8,6,4,10,0,0,0,0,3,2,1,4,0.22097
8,6,6,8,0,0,0,0,3,2,2,3,0.3125
8,6,8,6,0,0,0,0,3,2,3,2,0.3125
8,6,10,4,0,0,0,0,3,2,4,1,0.22097
8,6,12,2,0,0,0,0,3,2,5,0,0.098821
8,8,2,14,0,0,0,0,3,3,0,6,0.069877
8,8,4,12,0,0,0,0,3,3,1,5,0.17116
8,8,6,10,0,0,0,0,3,3,2,4,0.27063
8,8,8,8,0,0,0,0,3,3,3,3,0.3125
8,8,10,6,0,0,0,0,3,3,4,2,0.27063
8,8,12,4,0,0,0,0,3,3,5,1,0.17116
8,8,14,2,0,0,0,0,3,3,6,0,0.069877
8,10,2,16,0,0,0,0,3,4,0,7,0.046219
8,10,4,14,0,0,0,0,3,4,1,6,0.12228
8,10,6,12,0,0,0,0,3,4,2,5,0.2118
8,10,8,10,0,0,0,0,3,4,3,4,0.27344
8,10,10,8,0,0,0,0,3,4,4,3,0.27344
8,10,12,6,0,0,0,0,3,4,5,2,0.2118
8,10,14,4,0,0,0,0,3,4,6,1,0.12228
8,10,16,2,0,0,0,0,3,4,7,0,0.046219
8,12,2,18,0,0,0,0,3,5,0,8,0.029232
8,12,4,16,0,0,0,0,3,5,1,7,0.08268
8,12,6,14,0,0,0,0,3,5,2,6,0.15468
8,12,8,12,0,0,0,0,3,5,3,5,0.21875
8,12,10,10,0,0,0,0,3,5,4,4,0.24457
8,12,12,8,0,0,0,0,3,5,5,3,0.21875
8,12,14,6,0,0,0,0,3,5,6,2,0.15468
8,12,16,4,0,0,0,0,3,5,7,1,0.08268
8,12,18,2,0,0,0,0,3,5,8,0,0.029232
10,2,2,10,0,0,0,0,4,0,0,4,0.0625
10,2,4,8,0,0,0,0,4,0,1,3,0.125
10,2,6,6,0,0,0,0,4,0,2,2,0.15309
10,2,8,4,0,0,0,0,4,0,3,1,0.125
10,2,10,2,0,0,0,0,4,0,4,0,0.0625
10,4,2,12,0,0,0,0,4,1,0,5,0.069877
10,4,4,10,0,0,0,0,4,1,1,4,0.15625
10,4,6,8,0,0,0,0,4,1,2,3,0.22097
10,4,8,6,0,0,0,0,4,1,3,2,0.22097
10,4,10,4,0,0,0,0,4,1,4,1,0.15625
10,4,12,2,0,0,0,0,4,1,5,0,0.069877
10,6,2,14,0,0,0,0,4,2,0,6,0.060515
10,6,4,12,0,0,0,0,4,2,1,5,0.14823
10,6,6,10,0,0,0,0,4,2,2,4,0.23437
10,6,8,8,0,0,0,0,4,2,3,3,0.27063
10,6,10,6,0,0,0,0,4,2,4,2,0.23437
10,6,12,4,0,0,0,0,4,2,5,1,0.14823
10,6,14,2,0,0,0,0,4,2,6,0,0.060515
10,8,2,16,0,0,0,0,4,3,0,7,0.046219
10,8,4,14,0,0,0,0,4,3,1,6,0.12228
10,8,6,12,0,0,0,0,4,3,2,5,0.2118
10,8,8,10,0,0,0,0,4,3,3,4,0.27344
10,8,10,8,0,0,0,0,4,3,4,3,0.27344
10,8,12,6,0,0,0,0,4,3,5,2,0.2118
10,8,14,4,0,0,0,0,4,3,6,1,0.12228
10,8,16,2,0,0,0,0,4,3,7,0,0.046219
10,10,2,18,0,0,0,0,4,4,0,8,0.032682
10,10,4,16,0,0,0,0,4,4,1,7,0.092439
10,10,6,14,0,0,0,0,4,4,2,6,0.17294
10,10,8,12,0,0,0,0,4,4,3,5,0.24457
10,10,10,10,0,0,0,0,4,4,4,4,0.27344
10,10,12,8,0,0,0,0,4,4,5,3,0.24457
10,10,14,6,0,0,0,0,4,4,6,2,0.17294
10,10,16,4,0,0,0,0,4,4,7,1,0.092439
10,10,18,2,0,0,0,0,4,4,8,0,0.032682
12,2,2,12,0,0,0,0,5,0,0,5,0.03125
12,2,4,10,0,0,0,0,5,0,1,4,0.069877
12,2,6,8,0,0,0,0,5,0,2,3,0.098821
12,2,8,6,0,0,0,0,5,0,3,2,0.098821
12,2,10,4,0,0,0,0,5,0,4,1,0.069877
12,2,12,2,0,0,0,0,5,0,5,0,0.03125
12,4,2,14,0,0,0,0,5,1,0,6,0.038273
12,4,4,12,0,0,0,0,5,1,1,5,0.09375
12,4,6,10,0,0,0,0,5,1,2,4,0.14823
12,4,8,8,0,0,0,0,5,1,3,3,0.17116
12,4,10,6,0,0,0,0,5,1,4,2,0.14823
12,4,12,4,0,0,0,0,5,1,5,1,0.09375
12,4,14,2,0,0,0,0,5,1,6,0,0.038273
12,6,2,16,0,0,0,0,5,2,0,7,0.035801
12,6,4,14,0,0,0,0,5,2,1,6,0.094722
12,6,6,12,0,0,0,0,5,2,2,5,0.16406
12,6,8,10,0,0,0,0,5,2,3,4,0.2118
12,6,10,8,0,0,0,0,5,2,4,3,0.2118
12,6,12,6,0,0,0,0,5,2,5,2,0.16406
12,6,14,4,0,0,0,0,5,2,6,1,0.094722
12,6,16,2,0,0,0,0,5,2,7,0,0.035801
12,8,2,18,0,0,0,0,5,3,0,8,0.029232
12,8,4,16,0,0,0,0,5,3,1,7,0.08268
12,8,6,14,0,0,0,0,5,3,2,6,0.15468
12,8,8,12,0,0,0,0,5,3,3,5,0.21875
12,8,10,10,0,0,0,0,5,3,4,4,0.24457
12,8,12,8,0,0,0,0,5,3,5,3,0.21875
12,8,14,6,0,0,0,0,5,3,6,2,0.15468
12,8,16,4,0,0,0,0,5,3,7,1,0.08268
12,8,18,2,0,0,0,0,5,3,8,0,0.029232
14,2,2,14,0,0,0,0,6,0,0,6,0.015625
14,2,4,12,0,0,0,0,6,0,1,5,0.038273
14,2,6,10,0,0,0,0,6,0,2,4,0.060515
14,2,8,8,0,0,0,0,6,0,3,3,0.069877
14,2,10,6,0,0,0,0,6,0,4,2,0.060515
14,2,12,4,0,0,0,0,6,0,5,1,0.038273
14,2,14,2,0,0,0,0,6,0,6,0,0.015625
14,4,2,16,0,0,0,0,6,1,0,7,0.02067
14,4,4,14,0,0,0,0,6,1,1,6,0.054687
14,4,6,12,0,0,0,0,6,1,2,5,0.094722
14,4,8,10,0,0,0,0,6,1,3,4,0.12228
14,4,10,8,0,0,0,0,6,1,4,3,0.12228
14,4,12,6,0,0,0,0,6,1,5,2,0.094722
14,4,14,4,0,0,0,0,6,1,6,1,0.054687
