2,12,12,2,0,0,0,0,0,5,5,0,0.03125,0.0083333,120
2,12,12,3,0,0,0,1,0,5,5,0,0.03125,0.0083333,-240
2,12,13,2,0,0,1,0,0,5,5,0,0.03125,0.0034021,360
2,12,14,1,0,0,0,0,0,5,6,-1,0.015625,0.0034021,720
2,13,2,12,0,1,0,0,0,5,0,5,0.03125,0.0034021,360
2,13,4,10,0,1,0,0,0,5,1,4,0.03125,0.0076073,360
2,13,6,8,0,1,0,0,0,5,2,3,0.03125,0.010758,360
2,13,8,6,0,1,0,0,0,5,3,2,0.03125,0.010758,360
2,13,10,4,0,1,0,0,0,5,4,1,0.03125,0.0076073,360
2,13,12,2,0,1,0,0,0,5,5,0,0.03125,0.0034021,360
2,14,1,16,0,0,0,0,0,6,-1,7,0.0078125,0.00052495,5040
2,14,2,14,0,0,0,0,0,6,0,6,0.015625,0.0013889,720
2,14,2,15,0,0,0,1,0,6,0,6,0.015625,0.00052495,2520
2,14,3,14,0,0,1,0,0,6,0,6,0.015625,0.0013889,-1800
2,14,4,12,0,0,0,0,0,6,1,5,0.015625,0.0034021,720
2,14,4,13,0,0,0,1,0,6,1,5,0.015625,0.0013889,1800
2,14,5,12,0,0,1,0,0,6,1,5,0.015625,0.0024056,-1080
2,14,6,10,0,0,0,0,0,6,2,4,0.015625,0.0053791,720
2,14,6,11,0,0,0,1,0,6,2,4,0.015625,0.0024056,1080
2,14,7,10,0,0,1,0,0,6,2,4,0.015625,0.0031056,-360
2,14,8,8,0,0,0,0,0,6,3,3,0.015625,0.0062113,720
2,14,8,9,0,0,0,1,0,6,3,3,0.015625,0.0031056,360
2,14,9,8,0,0,1,0,0,6,3,3,0.015625,0.0031056,360
2,14,10,6,0,0,0,0,0,6,4,2,0.015625,0.0053791,720
2,14,10,7,0,0,0,1,0,6,4,2,0.015625,0.0031056,-360
2,14,11,6,0,0,1,0,0,6,4,2,0.015625,0.0024056,1080
2,14,12,4,0,0,0,0,0,6,5,1,0.015625,0.0034021,720
2,14,12,5,0,0,0,1,0,6,5,1,0.015625,0.0024056,-1080
2,14,13,4,0,0,1,0,0,6,5,1,0.015625,0.0013889,1800
2,14,14,2,0,0,0,0,0,6,6,0,0.015625,0.0013889,720
2,14,14,3,0,0,0,1,0,6,6,0,0.015625,0.0013889,-1800
2,14,15,2,0,0,1,0,0,6,6,0,0.015625,0.00052495,2520
2,14,16,1,0,0,0,0,0,6,7,-1,0.0078125,0.00052495,5040
2,15,2,14,0,1,0,0,0,6,0,6,0.015625,0.00052495,2520
2,15,4,12,0,1,0,0,0,6,1,5,0.015625,0.0012859,2520
2,15,6,10,0,1,0,0,0,6,2,4,0.015625,0.0020331,2520
2,15,8,8,0,1,0,0,0,6,3,3,0.015625,0.0023477,2520
2,15,10,6,0,1,0,0,0,6,4,2,0.015625,0.0020331,2520
2,15,12,4,0,1,0,0,0,6,5,1,0.015625,0.0012859,2520
2,15,14,2,0,1,0,0,0,6,6,0,0.015625,0.00052495,2520
2,16,1,18,0,0,0,0,0,7,-1,8,0.0039063,7.0149e-05,40320
2,16,2,16,0,0,0,0,0,7,0,7,0.0078125,0.00019841,5040
