2,8,2,8,0,0,0,0,0,3,0,3,0.125,6,0.16667,0.125
2,8,2,9,0,0,0,1,0,3,0,3,0.125,12,0.083333,0.125
2,8,3,8,0,0,1,0,0,3,0,3,-0.125,-6,0.16667,0.125
2,8,4,6,0,0,0,0,0,3,1,2,0.21651,6,0.28868,0.125
2,8,4,7,0,0,0,1,0,3,1,2,0.125,6,0.16667,0.125
2,8,5,6,0,0,1,0,0,3,1,2,0,0,0.20412,0.125
2,8,6,4,0,0,0,0,0,3,2,1,0.21651,6,0.28868,0.125
2,8,6,5,0,0,0,1,0,3,2,1,0,0,0.20412,0.125
2,8,7,4,0,0,1,0,0,3,2,1,0.125,6,0.16667,0.125
2,8,8,2,0,0,0,0,0,3,3,0,0.125,6,0.16667,0.125
2,8,8,3,0,0,0,1,0,3,3,0,-0.125,-6,0.16667,0.125
2,8,9,2,0,0,1,0,0,3,3,0,0.125,12,0.083333,0.125
2,8,10,1,0,0,0,0,0,3,4,-1,0.125,24,0.083333,0.0625
2,9,2,8,0,1,0,0,0,3,0,3,0.125,12,0.083333,0.125
2,9,4,6,0,1,0,0,0,3,1,2,0.21651,12,0.14434,0.125
2,9,6,4,0,1,0,0,0,3,2,1,0.21651,12,0.14434,0.125
2,9,8,2,0,1,0,0,0,3,3,0,0.125,12,0.083333,0.125
2,10,1,12,0,0,0,0,0,4,-1,5,0.069877,120,0.018634,0.03125
2,10,2,10,0,0,0,0,0,4,0,4,0.0625,24,0.041667,0.0625
2,10,2,11,0,0,0,1,0,4,0,4,0.069877,60,0.018634,0.0625
2,10,3,10,0,0,1,0,0,4,0,4,-0.09375,-36,0.041667,0.0625
2,10,4,8,0,0,0,0,0,4,1,3,0.125,24,0.083333,0.0625
2,10,4,9,0,0,0,1,0,4,1,3,0.09375,36,0.041667,0.0625
2,10,5,8,0,0,1,0,0,4,1,3,-0.044194,-12,0.058926,0.0625
2,10,6,6,0,0,0,0,0,4,2,2,0.15309,24,0.10206,0.0625
