2,12,2,13,0,5,0,5,0,0,0,1,0.03125,1.1574e-05,360,0.00013021,4.3403e-05
2,12,3,12,0,5,0,5,0,0,1,0,0.03125,6.9444e-05,-240,-0.00052083,0.00026042
2,12,4,10,0,5,1,4,0,0,0,0,0.03125,0.00034722,120,0.0013021,0.0013021
2,12,4,11,0,5,1,4,0,0,0,1,0.03125,6.9444e-05,240,0.00052083,0.00026042
2,12,5,10,0,5,1,4,0,0,1,0,0.03125,0.00017361,-120,-0.00065104,0.00065104
2,12,6,8,0,5,2,3,0,0,0,0,0.03125,0.00069444,120,0.0026042,0.0026042
2,12,6,9,0,5,2,3,0,0,0,1,0.03125,0.00017361,120,0.00065104,0.00065104
2,12,7,8,0,5,2,3,0,0,1,0,0.03125,0.00023148,-1.4211e-14,-1.028e-19,0.00086806
2,12,8,6,0,5,3,2,0,0,0,0,0.03125,0.00069444,120,0.0026042,0.0026042
2,12,8,7,0,5,3,2,0,0,0,1,0.03125,0.00023148,-1.4211e-14,-1.028e-19,0.00086806
2,12,9,6,0,5,3,2,0,0,1,0,0.03125,0.00017361,120,0.00065104,0.00065104
2,12,10,4,0,5,4,1,0,0,0,0,0.03125,0.00034722,120,0.0013021,0.0013021
2,12,10,5,0,5,4,1,0,0,0,1,0.03125,0.00017361,-120,-0.00065104,0.00065104
2,12,11,4,0,5,4,1,0,0,1,0,0.03125,6.9444e-05,240,0.00052083,0.00026042
2,12,12,2,0,5,5,0,0,0,0,0,0.03125,6.9444e-05,120,0.00026042,0.00026042
2,12,12,3,0,5,5,0,0,0,0,1,0.03125,6.9444e-05,-240,-0.00052083,0.00026042
2,12,13,2,0,5,5,0,0,0,1,0,0.03125,1.1574e-05,360,0.00013021,4.3403e-05
2,12,14,1,0,5,6,-1,0,0,0,0,0.015625,1.1574e-05,720,0.00013021,0.00013021
2,13,2,12,0,5,0,5,0,1,0,0,0.03125,1.1574e-05,360,0.00013021,4.3403e-05
2,13,4,10,0,5,1,4,0,1,0,0,0.03125,5.787e-05,360,0.00065104,0.00021701
2,13,6,8,0,5,2,3,0,1,0,0,0.03125,0.00011574,360,0.0013021,0.00043403
2,13,8,6,0,5,3,2,0,1,0,0,0.03125,0.00011574,360,0.0013021,0.00043403
2,13,10,4,0,5,4,1,0,1,0,0,0.03125,5.787e-05,360,0.00065104,0.00021701
2,13,12,2,0,5,5,0,0,1,0,0,0.03125,1.1574e-05,360,0.00013021,4.3403e-05
2,14,1,16,0,6,-1,7,0,0,0,0,0.0078125,2.7557e-07,5040,1.0851e-05,1.0851e-05
