0,0.103923048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.103923048,0,0,0.103923048,0,0.134164079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.103923048,0,0.084852814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.103923048,0,0,0,0,0,0,0.164316767,0,0.09486833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.103923048,0,0,0,0,0,0,0.134164079,0,0,0.103923048,0.084852814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.134164079,0,0,0,0,0,0,0,0,0.146969385,0,0,0,0,0.146969385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.084852814,0,0,0,0,0,0,0,0,0.103923048,0,0.103923048,0,0,0.103923048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146969385,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.164316767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.224499443,0,0.09486833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.134164079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194422221,0,0,0.073484692,0.084852814,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.09486833,0,0.146969385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164316767,0,0,0,0,0.146969385,0,0.12,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.103923048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164316767,0,0,0,0,0.103923048,0,0.073484692,0,0,0,0,0,0,0,0,0
