0.9200,0.9225,0.9250,0.9275,0.9325,0.9375,0.94
0.7446,0.7174,0.6843,0.6412,0.491790581,0.275826243,0.009676526
0.1320,0.1424,0.1530,0.0010,0.002507625,0.000846376,0.392186743
0.0296,0.0377,0.0483,0.0013,0.013673508,0.033774906,0.26259291
0.0049,0.0089,0.0167,0.0023,0.042545852,0.144514837,0.199983979
,,,,,,
,,,,,,
,,,,,,
